0.23226842
0.23226842
0.23226842
0.23226842
0.23226842
0.23178207
0.21646201
0.20114196
0.18987900
0.17883314
0.16900026
0.15935399
0.14928057
0.13908954
0.12869273
0.11820838
0.10807683
0.09816237
0.08829288
0.07846223
0.06905009
0.06014133
0.05203258
0.04527767
0.03855424
0.03190829
0.02525785
0.01859018
0.01214382
0.00618378
0.00286496
0.00185005
