703.13669601
742.50353525
571.17031493
422.06521737
392.77057211
417.14256439
400.31492027
359.92086056
346.92234087
339.55368680
330.26251520
321.18230872
313.03046846
297.02412303
286.73964867
268.32126549
252.54651229
242.30604283
225.23356835
204.16569607
184.90502573
168.36164059
158.55142701
144.00086582
130.85498728
112.95829670
100.40753215
92.66236665
80.57074202
66.44710496
50.00275111
14.54415417
