-0.06400278131612733,1.373286522996185,-0.05175055039719105,1.4171426694360445,-0.07680203267846704,1.3946196996757552,-0.10153103095653626,1.3629291675791424,-0.12660161343687432,1.3388718873957486,-0.0792293192962614,1.346785905171143
-0.08723230378615622,1.373286522996185,-0.07634345375058257,1.4158061820323633,-0.09997514264410265,1.3920836787353292,-0.12366186308736823,1.3607941238173045,-0.14975340917200344,1.3351855752383621,-0.10249078840259938,1.345845715686801
-0.11046182625618511,1.3704457329591337,-0.10093635710397408,1.414469694628682,-0.12314825260973827,1.3895476577949035,-0.14579269521820018,1.3586590800554665,-0.17301097033274382,1.3314992630809757,-0.12575225750893723,1.3449055262024585
-0.13369134872621402,1.3670276627286355,-0.12394813007941623,1.4131332072250011,-0.14632136257537387,1.3870116368544776,-0.16792352734903213,1.3565240362936286,-0.19637516786360798,1.3278129509235892,-0.1490137266152749,1.3416566848420752
-0.1569208711962429,1.3636095924981373,-0.1468445672774838,1.4096141843951706,-0.1694944725410095,1.3842821818653366,-0.1910422712660826,1.3543889925317905,-0.2197393653944722,1.3241266387662025,-0.17227519572161254,1.337464842355592
-0.1799606743337161,1.3601915222676388,-0.16974100447555135,1.4038362968238047,-0.19243394336469544,1.379822282970105,-0.21422996271693204,1.3495450649768488,-0.24310356292533639,1.3195468736152103,-0.1955366648279502,1.3332729998691084
-0.20236385015461336,1.3567734520371406,-0.19263744167361893,1.398058409252439,-0.21498912205389484,1.3753623840748734,-0.2374176541677815,1.343722427575264,-0.2664677604562006,1.3134907893566465,-0.21879813393428788,1.3290811573826251
-0.22476702597551063,1.3517679091304649,-0.2155338788716865,1.3922805216810732,-0.23754430074309424,1.3709024851796419,-0.2606053456186309,1.337899790173679,-0.28857028666218915,1.307434705098083,-0.24212598068701383,1.3248893148961416
-0.24717020179640786,1.3454576256280064,-0.23846605610662974,1.3865026341097073,-0.26009947943229367,1.36644258628441,-0.2837573926597454,1.3320771527720945,-0.3101230922553988,1.3013786208395195,-0.2654937876347731,1.319769180094948
-0.26957337761730515,1.3391473421255482,-0.261573242096968,1.3807247465383417,-0.2826546581214931,1.3619826873891785,-0.3066792596167003,1.3262545153705096,-0.3316758978486085,1.2953225365809558,-0.2888615945825324,1.31338027476918
-0.2918698407252553,1.3328370586230898,-0.28468042808730615,1.3744946174965051,-0.30476285909081063,1.3548556509909975,-0.3296011265736551,1.3191965779274744,-0.35322870344181817,1.289031884260311,-0.3122294015302917,1.306991369443412
-0.3137037555211954,1.3265267751206313,-0.3077876140776444,1.3657557964800162,-0.3259255165936743,1.3470726901738286,-0.35252299353060995,1.310652145220362,-0.3747815090350278,1.2805182585634898,-0.335597208478051,1.3006024641176441
-0.3355376703171355,1.319655618937163,-0.33089480006798255,1.3570169754635273,-0.34708817409653797,1.33928972935666,-0.37544486048756476,1.30210771251325,-0.39543965105279866,1.2720046328666685,-0.3565793559175842,1.2942135587918762
-0.3573715851130756,1.3112419076005517,-0.3540019860583208,1.3482781544470381,-0.36825083159940164,1.331506768539491,-0.3980407916650779,1.2935632798061378,-0.41562659858134393,1.2634910071698473,-0.3770286264384538,1.2873262231479718
-0.3792054999090157,1.3028281962639405,-0.3765428762633728,1.3395393334305492,-0.3894134891022653,1.3237238077223221,-0.4174724055942993,1.2850188470990258,-0.4358135461098892,1.254977381473026,-0.39747789695932345,1.277246252252206
-0.4011114697666851,1.2944144849273294,-0.3982592114579689,1.3308005124140603,-0.4105951559948834,1.3144844181947857,-0.4369040195235208,1.2758208340128723,-0.4560004936384345,1.2464637557762048,-0.41792716748019304,1.26716628135644
-0.42344119255210416,1.286000773590718,-0.41997554665256503,1.3220616913975711,-0.43258233262123535,1.303815640445408,-0.4563356334527423,1.263501007817448,-0.47618744116697975,1.2356642629740129,-0.43837643800106263,1.2570863104606738
-0.4457709153375232,1.2775870622541068,-0.4416918818471611,1.3106997958975717,-0.4545695092475873,1.2931468626960305,-0.47576724738196374,1.2511811816220237,-0.4964071658961314,1.2243420184906113,-0.45869096526876363,1.2470063395649078
-0.4681006381229423,1.264428116803229,-0.4634082170417573,1.2987387826025665,-0.4765566858739393,1.2824780849466528,-0.4951988613111852,1.2388613554265997,-0.5166818827617573,1.2130197740072095,-0.47896530773881013,1.2369263686691416
-0.49043036090836134,1.251194050013351,-0.48512455223635337,1.286777769307561,-0.49854386250029126,1.2718093071972751,-0.5153439767900676,1.2265415292311754,-0.5369565996273833,1.201697529523808,-0.49923965020885663,1.2240904306460036
-0.5122826992394902,1.237959983223473,-0.5061881264502053,1.2748167560125558,-0.5205310391266432,1.2601822588317075,-0.5356535892049432,1.2142217030357512,-0.5572313164930093,1.1903752850404061,-0.5195139926789031,1.2107588067480965
-0.5299865501769431,1.2247259164335946,-0.5260739910248051,1.2628557427175504,-0.5426067087076619,1.244878684191207,-0.5559632016198188,1.2006482680798662,-0.5775060333586353,1.1765301645413182,-0.5397883351489496,1.1974271828501892
-0.5476904011143958,1.2114918496437166,-0.5459598555994049,1.2508947294225452,-0.5646854985699569,1.2295751095507064,-0.5762728140346944,1.1869236443073954,-0.5975549643904243,1.1604683758555627,-0.5594686621717508,1.184095558952282
-0.5653942520518487,1.1970884953736372,-0.5658457201740046,1.2369879014446445,-0.5867642884322517,1.214271534910206,-0.59658242644957,1.1731990205349248,-0.6153721398177926,1.1444065871698073,-0.5785126494517979,1.1707639350543748
-0.5830981029893015,1.1821892148817215,-0.5857315847486043,1.2209338330931454,-0.6088430782945466,1.1989679602697054,-0.6157712074189056,1.1594743967624541,-0.6331893152451608,1.1283447984840518,-0.5975566367318451,1.1565463278649044
-0.6008019539267543,1.1672899343898058,-0.605617449323204,1.2048797647416463,-0.6309218681568416,1.1836643856292048,-0.6339736234682115,1.1457497729899833,-0.6510064906725289,1.112283009798296,-0.6166006240118922,1.1416328187227123
