0,13.308,3.542
2.8667,13.308,3.542
5.6000,13.308,3.854
8.3333,13.308,4.167
11.7500,13.308,4.557 
15.8500,11.480,4.652 
19.9500,10.162,4.458 
24.0500,9.011,4.249 
28.1500,7.795,4.007 
32.2500,6.544,3.748 
36.3500,5.361,3.502
40.4500,4.188,3.256
44.5500,3.125,3.010 
48.6500,2.319,2.764 
52.7500,1.526,2.518 
56.1667,0.863,2.313 
58.9000,0.370,2.086 
61.6333,0.106,1.419 
63.0000,0.106,1.419
